title,price_cleaned,bedrooms_cleaned,location_clean,post_time_category
SPACIOUS 4 BED / 2 BATH IN PRIME LOCATION ~ RIGHT OFF MYRTLE WYCKOFF,3800,1,ridgewood,longer than a month but within six months
SPACIOUS 4 BEDROOM 1.5 BATH**NO FEE,3000,1,crown heights,longer than a month but within six months
SPACIOUS AFFORDABLE 1 BR,1585,1,parkchester,longer than a month but within six months
SPACIOUS ALCOVE STUDIO AVAILABLE FOR IMMEDIATE OCCUPANCY IN MID RISE,1595,1,new york,longer than a month but within six months
SPACIOUS AND FLOWING UNIT ON TOP FLOOR LUXURY HIGH RISE IN THE HEART O,2995,1,financial district,longer than a month but within six months
SPACIOUS LES 1 BED DIGS - PRIME LOCATION - RARE FIND,2750,1,lower east side,longer than a month but within six months
SPACIOUS LITTLE ITALY & CHINA TOWN  PACE UNI ON HESTER ST,2400,1,chinatown,longer than a month but within six months
SPACIOUS LIVING AREA~~~HIGH CEILINGS~~~~~~WONT LAST!!,3240,1,financial district,longer than a month but within six months
SPACIOUS MIDTOWN WEST 2 BED DIGS___ELEV/ LNDRY BLDG!!!,3695,1,midtown,longer than a month but within six months
SPACIOUS ONE BEDROOM IN YONKERS/FLEETWOOD AREA,1900,1,yonkers,longer than a month but within six months
SPACIOUS PRIME MIDTOWN 46ST & 9TH AVE,3075,1,midtown,longer than a month but within six months
SPACIOUS QUEEN SIZED BEDROOMS * 1.5 BATHS * CENTRAL AIR & HEAT,3200,1,bed stuy,longer than a month but within six months
SPACIOUS ROOM IN 3 BED 2 BATH IN PARKSLOPE,1350,1,parkchester,longer than a month but within six months
SPACIOUS ROOM WITH PRIVATE BATH IN PARK SLOPE,1200,1,parkchester,longer than a month but within six months
SPACIOUS STUDIO 1 BLOCK FROM BROOKLYN MUSEUM,2000,1,crown heights,longer than a month but within six months
SPACIOUS STUDIO*BUILDING*LAUNDRY*PARKING*CLOSE TO ALL*CAT OK**********,1595,1,white plains,longer than a month but within six months
SPACIOUS SUN FLOODED EV STUDIO OASIS + W/D IN UNIT___A STEAL!,2995,1,east village,longer than a month but within six months
SPACIOUS SUNNY MURRAY HILL ALCOVE STUDIO OASIS___FULLY LOADED BLDG!,2995,1,murray hill,longer than a month but within six months
SPACIOUS studio apartment in Brooklyn!,1550,1,brooklyn,longer than a month but within six months
SPACIOUS*ALMOST NEW*LAUNDRY*DISHWASHER*PARKING*CLOSE TO ALL*CAT OK****,1995,1,white plains,longer than a month but within six months
SPACIOUS~~WATER VIEWS~~W/D IN UNIT!!!,7150,1,financial district,longer than a month but within six months
"SPARKLING 2 BEDROOM NEAR PROSPECT PARK Q, B TRAINS",2650,1,leffert gardens,longer than a month but within six months
SPECTUCULAR CITY VIEW=TOP FLOOR==GREAT LIGHTING==OAK WOOD FLOOR==,2675,1,battery park,longer than a month but within six months
STATEN ISLAND STUDIO APARTMENT,1400,1,staten island,longer than a month but within six months
STEAL DEAL!!! LARGE STUDIO!!! SMALL BUILDING,1470,1,stuvyesant heights,longer than a month but within six months
STEPS FROM PROSPECT PARK--2 BR/1 BATH,2735,1,crown heights,longer than a month but within six months
"STRAIGHT UP ""GORGEOUS!"" BEAUTIFUL(LG)1BR-DM/ELEV/LDRY-VIEW-SS-DW-QN BR",3700,1,upper east side,longer than a month but within six months
"STRAIGHT UP ""GORGEOUS"" BEAUTIFULLY RENOV(SPACIOUS)1BR-LDRY-QN BR-DW-MW",2500,1,upper east side,longer than a month but within six months
STUDIO * Elevator *Laundry * Must See,1500,1,norwood,longer than a month but within six months
STUDIO * HARLEM * VIEWS OF THE RIVER * LAUNDRY * PARKING * MAIL ROOM,2295,1,harlem,longer than a month but within six months
STUDIO / OPEN VIEWS / PARKING / GYM / WASHER & DRYER / DISHWASHER,4395,1,west village,longer than a month but within six months
STUDIO / OPEN VIEWS / WASHER & DRYER / CONCIERGE / GYM / DISHWASHER /,2995,1,financial district,longer than a month but within six months
STUDIO APARTMENT,1200,1,jersey city,longer than a month but within six months
STUDIO APARTMENT  FOR RENT BRAND NEW,2100,1,buschwick,longer than a month but within six months
STUDIO APARTMENT FOR ONE PERSON,1080,1,jersey city,longer than a month but within six months
STUDIO APARTMENT FOR RENT,1000,1,inwood,longer than a month but within six months
STUDIO APT,1699,1,yonkers,longer than a month but within six months
STUDIO BY 7 TRAIN-15  MINS TO NYC,1650,1,woodside,longer than a month but within six months
STUDIO FOR RENT ELMHURST BRAND NEW,1800,1,elmhurst,longer than a month but within six months
STUDIO IN CHINATOWN,2000,1,chinatown,longer than a month but within six months
STUDIO TOTALMENTE RENOVADO!!,1450,1,hempstead,longer than a month but within six months
STUDIO W/ SEPARATED KITCHEN*CLOSE TO SUNY DOWNSTATE MEDICAL SCHOOL*,1600,1,leffert gardens,longer than a month but within six months
"STUDIO! 210 West 94th Street, Doorman and walk-in closet!",2295,1,upper west side,longer than a month but within six months
STUDIO*NEWLY RENOVATED*CLOSE TO SHOPS AND TRAINS*,1800,1,leffert gardens,longer than a month but within six months
"STUDIO, Heart of Bushwick, No Fee! Jefferson Ave/ Throop. ASAP MOVE!",2100,1,buschwick,longer than a month but within six months
STUDIOS & MUCH MORE!!,1600,1,harlem,longer than a month but within six months
STUNNING 2 BED IN NEW LUXURY BUILDING!,3050,2,maspeth,longer than an hour but within a day
STUNNING 2 BED IN NEW LUXURY BUILDING! PRIVATE BALCONY!,2500,1,maspeth,longer than an hour but within a day
STUNNING 2 BED WITH BALCONY! ~ AVAILABLE ASAP!,2800,1,bed stuy,longer than a month but within six months
STUNNING 2 BED!! PRIME LOCATION,2800,1,bed stuy,longer than a month but within six months
STUNNING 3 BDRM APT AVAILABLE IN GREENPOINT**ELEVATOR**ROOFDECK,4615,1,greenpoint,longer than a month but within six months
STUNNING 3 BDRM APT IN PRIME BUSHWICK**CLOSE TO MARIA HERNANDEZ***,3395,1,buschwick,longer than a month but within six months
STUNNING 3 BED 1.5 BATH IN MASPETH! LAUNDRY & NO BROKERS FEE!,3100,1,maspeth,longer than a month but within six months
STUNNING 3 BED!! W/D IN UNIT!!,3000,1,brooklyn,longer than a month but within six months
"STUNNING 3BR APT IN LUX BLDG IN EAST WILLIAMSBURG, L, JMZ TRAINS!",3999,1,williamsburg,longer than a month but within six months
STUNNING APARTMENT ELEVATOR/LAUNDRY,5850,1,upper east side,longer than a month but within six months
STUNNING APARTMENT IN LUXURY BUILDING,4750,1,murray hill,longer than a month but within six months
STUNNING APARTMENT LUXURY BUILDING,5750,1,midtown,longer than a month but within six months
STUNNING BRIGHT 2BED/1BATH APARTMENT,3599,1,lower east side,longer than a month but within six months
STUNNING DEAL 2 BR_HUGE APARTMENT WEST 46 ST & 10 AVE,2895,1,midtown,longer than a month but within six months
STUNNING PHA APARTMENT TERRACE BALCONY,3695,1,murray hill,longer than a month but within six months
STUNNING STUDIO DUPLEX ***NO FEE***,2500,1,crown heights,longer than a month but within six months
STYLISH 2B W/LARGE PRIVATE PATIO AVAIL NOW (ALL UTILS INCLUDED),3200,1,clinton hill,longer than a month but within six months
SUBLET Spacious Room in Huge Art Loft in the Heart of Williamsburg 💚,2600,1,brooklyn,longer than a month but within six months
SUN BLASTED CHELSEA ALCOVE STUDIO - FULLY LOADED DOORMAN BLDG_A STEAL!,2595,1,chelsea,longer than a month but within six months
SUN BLASTED EAST VILL 2 BED DIGS - PRIME LOCATION___A STEAL!,3495,1,east village,longer than a month but within six months
SUN BLASTED EAST VILL JUNIOR 1 BED DIGS - PRIME LOCATION___A STEAL!,2995,1,east village,longer than a month but within six months
SUN BLASTED EV JUNIOR 1 BED OASIS__PRIME LOCATION - A STEAL!,3100,1,east village,longer than a month but within six months
SUN LIGHT SUN BRIGHT STUDIO IN ELEVATOR LAUNDRY BUILDING - NEAR THE 7,2000,1,sunnyside,longer than a month but within six months
SUN LIT GV TRUE 1 BED OASIS___ELEV/ LNDRY BLDG - A STEAL!,3650,1,greenwich village,longer than a month but within six months
SUN SWEPT GUTTED WV 1 BED OASIS___LNDRY/ ROOF DECK BLDG - RARE FIND,3995,1,west village,longer than a month but within six months
SUNNY ******** --- only $825 per roommate ----,2475,1,flatbush,longer than a month but within six months
SUNNY 1 BED 1 BATH IN PLG!!,2200,1,plg,longer than a month but within six months
SUNNY 2 BOX BEDROOM JUST UPDATED ! 1 1/2 BATHS  GREAT LOCATION,2300,1,maspeth,longer than a month but within six months
SUNNY REMODELED 2ND FLR 2BR FFLD APT NEAR I-95 EXIT 24 and Metro RR,2500,1,fairfield,longer than a month but within six months
SUNNY SPACIOUS 1BD 1BA,2350,1,leffert gardens,longer than a month but within six months
SUNNY Studio! Laundry in building!,1650,1,east hampton,longer than a month but within six months
"SUNNY!*2BR/1BTH*GREAT LOCATION!*4,5,6TRAINS*PRIME UES!*",2900,1,upper east side,longer than a month but within six months
SUNNYSIDE APT. FOR RENT,3500,1,sunnyside,longer than a month but within six months
SUPER BRIGHT 3 BEDROOM IN PRIME BEDSTUY! MARCH 1st MOVE IN**NO FEE,3150,1,bed stuy,longer than a month but within six months
SUPER BRIGHT 3 BEDROOM IN PRIME CROWNHEIGHTS,2750,3,crown heights,longer than an hour but within a day
SUPER BRIGHT BRAND NEW 2 BEDROOM IN PRIME BED-STUY,3400,1,bed stuy,longer than a month but within six months
SUPER BRIGHT CORNER ROOM  IN 3 BED 2 BATH IN PARKSLOPE,1450,1,parkchester,longer than a month but within six months
SUPER SPACIOUS * BRIGHT & AIRY * BALCONY,4200,1,williamsburg,longer than a month but within six months
SUPER SPACIOUS 3 BDRM DUPLEX W/BACKYARD IN RIDGEWOOD**GREAT DEAL**,3695,1,ridgewood,longer than a month but within six months
SUPER SPACIOUS NEWLY RENOVATED THREE BED TWO BATH PRIVATE BALCONY DEAL,2320,1,ozone park,longer than a month but within six months
SUPER SPACIOUS ♡♡ APT BACKYARD,2775,1,buschwick,longer than a month but within six months
SUPER SUNNY 2 BDRM PENTHOUSE AVAILABLE IN PRIME BUSHWICK*PRIVATE PATIO,3150,1,buschwick,longer than a month but within six months
SUPER SUNNY/ SPACIOUS 3 BDRM AVAILABLE IN BEDSTUY***ASAP MOVE IN***,2995,1,bed stuy,longer than a month but within six months
"SUPERB 3 BED 3 BATH IN GREENWOOD! LAUNDRY IN-UNIT,PRIVATE BATHS,NO FEE",3200,1,greenwood,longer than a month but within six months
SURFSIDE OCEANFRONT COTTAGES,2200,1,st augustine,longer than a month but within six months
"SWEET NEW 2 BED 1 BATH IN FLATBUSH! SHARED ROOF &YARD, IN-UNIT LAUNDRY",2600,1,flatbush,longer than a month but within six months
"Se Renta : apto de 2 habitaciones ,1 piso  elmhurst",2500,1,elmhurst,longer than a month but within six months
Se Renta Apto de 3 habitaciones en casa privada 3 piso,3000,1,woodside,longer than a month but within six months
"Se Renta apto de 3 habitaciones $3,000",3000,1,woodside,longer than a month but within six months
Second Floor - Renovated,1775,1,staten island,longer than a month but within six months
Second floor apt for rent,2800,1,across the clove lake,longer than a month but within six months
Seeking Roommate for my Renovated and Private 2 Bedroom Crown Heights,1350,1,crown heights,longer than a month but within six months
"Shared Yard with 1St Fl Only, Amazing 3 Bed ALL NEW Prime in Bushwick",3600,3,buschwick,within an hour
Short Term Room in Modern Duplex,1250,1,brooklyn,longer than a month but within six months
Short term furnished___Freedom Tower views_________24/7 doorman,4650,1,battery park,longer than a month but within six months
Short term rental  Spacious 3 bed/ 2 bath apt in Bushwick,3300,1,buschwick,longer than a month but within six months
Short term rental  Spacious 4 bed/ 2 bath apt in Bushwick,3300,1,buschwick,longer than a month but within six months
Short term_____views______south exposure___extra closets,4200,1,financial district,longer than a month but within six months
"Simply stunning community with waterfront views. 2 Bd, 2 Ba available!",3355,1,yonkers,longer than a month but within six months
Single room for rent,800,1,bronx,longer than a month but within six months
"Sleek 3BR near Barclays, R Train, & More! ***NO FEE***",4400,1,gowanus,longer than a month but within six months
Sleep Longer! UES Studio w/ Stainless Steel Appliances Close by Subway,2350,1,upper east side,longer than a month but within six months
Small 3 Bedroom Apartment for rent,2550,1,bronx,longer than a month but within six months
Small One Bedroom in North Woodmere,1750,1,valley stream,longer than a month but within six months
Small Room Minimalist priv FEE Available Immediate  Hells Kitchen M,1200,1,midtown,longer than a month but within six months
Small Room Minimalist priv no Fee Available Immediate  Hells Kitchen M,1200,1,midtown,longer than a month but within six months
Small Studio,1050,1,west bronx,longer than a month but within six months
Small but efficient true 1BR apartment in a great location.,2900,1,clinton hill,longer than a month but within six months
Small one bedroom,1450,1,woodside,longer than a month but within six months
"Small, furnished, basement apt, great walkable neighborhood",1800,1,east norwalk,longer than a month but within six months
"Small, renovated STUDIO - heat, water, gas INCLUDED",1325,1,fresh meadows,longer than a month but within six months
"So Big, last tenants got lost in it. 3BR__ Bay Ridge Dyker Sunset Park",2990,1,bay ridge,longer than a month but within six months
Solid 2 Bed at Chauncey J Train! No Fee!,2200,1,bed stuy,longer than a month but within six months
Solid 3 Bed in Prime Williamsburg! No Fee!,3650,1,williamsburg,longer than a month but within six months
"Spacious & furnished, 1 Br Apt in Private House, Utilies included",2200,1,"no. east yonkers, dead end street",longer than a month but within six months
Spacious & renovated - lots of sunlight - walk to all,2135,1,harrison,longer than a month but within six months
Spacious & sunny 2 bed on a prime Bushwick block right by Maria Hernan,2600,1,buschwick,longer than a month but within six months
Spacious & sunny 2 bed with dishwasher off the Fresh Pond M stop!,2675,1,ridgewood,longer than a month but within six months
"Spacious & very bright, elevator, laundry, dishwasher, parking, No Fee",2986,1,flushing,longer than a month but within six months
Spacious * Newly Renovated *Close to Shops And Trains,1950,1,crown heights,longer than a month but within six months
Spacious -1 Months Free -apartment located in Greenwood Heights,4375,1,brooklyn,longer than a month but within six months
Spacious 1 BD/1 BA With W/D In-Unit & Views! NO FEE. NEW!,3990,1,prospect heights,longer than a month but within six months
